"Source","Target","Type","Weight","Source_CpG_Gene","Target_CpG_Gene"
"cg14294859","cg03940437","CpG-CpG",2.41314173778801,"SLC25A25","CCDC21"
"cg22950111","cg26244646","CpG-CpG",2.41268726246289,"SDCCAG8","BCAS3"
"cg09549949","cg18069268","CpG-CpG",2.41263622422414,"HDAC4","NUAK1"
"cg02969422","cg22193385","CpG-CpG",2.41154394590019,"KIAA1244","KRT7"
"cg12546981","cg18537383","CpG-CpG",2.41145448292386,"TAAR6","MCPH1"
"cg19758859","cg10378325","CpG-CpG",2.41125741588393,"SASH1","CLCA2"
"cg02011981","cg05556923","CpG-CpG",2.41120761417638,"CTTN","PDGFA"
"cg00765686","cg24803059","CpG-CpG",2.41110604502552,"NHS","HCCA2"
"cg00950947","cg17531430","CpG-CpG",2.41075079816833,"DIP2C","BIN1"
"cg11464571","cg08370787","CpG-CpG",2.41040955936861,"GNAI1","ADRB2"
"cg11946963","cg20981848","CpG-CpG",2.40954782781857,"NCAM1","BTBD3"
"cg18180230","cg03534360","CpG-CpG",2.40947943738628,"SFRS2B","SYT16"
"cg21330896","cg20532937","CpG-CpG",2.40942942038586,"ZNF395","FRMD4A"
"cg12813797","cg00637826","CpG-CpG",2.40847486769361,"TAAR6","DUSP16"
"cg10729426","cg03406844","CpG-CpG",2.40725677149443,"ZNF549","TNFAIP6"
"cg07108579","cg00595472","CpG-CpG",2.40697595825486,"SATB1","DKFZP434K028"
"cg17402907","cg12186771","CpG-CpG",2.40691928040245,"KCNQ1","MTMR7"
"cg04849985","cg13277939","CpG-CpG",2.40670182514127,"GNG12","CTAGE5"
"cg21049501","cg03805182","CpG-CpG",2.40621763091665,"SOX9","ZFHX3"
"cg21002223","cg12620935","CpG-CpG",2.40611494746274,"MFHAS1","ARL15"
"cg10351284","cg23090824","CpG-CpG",2.40601276576639,"MTSS1","PDE7B"
"cg07108579","cg15668468","CpG-CpG",2.40562420053623,"SATB1","VAX1"
"cg10351284","cg04155024","CpG-CpG",2.40557610103253,"MTSS1","PIGA"
"cg06390077","cg24873410","CpG-CpG",2.40541183005715,"KIAA1147","RPS6KA2"
"cg12308391","cg16001422","CpG-CpG",2.40513930808063,"NCAM1","PLEC1"
"cg25527882","cg25841625","CpG-CpG",2.405046831082,"TFEB","SCARB2"
"cg06754557","cg18961064","CpG-CpG",2.40402788354581,"STK39","CARKD"
"cg17899492","cg21902966","CpG-CpG",2.40398215323643,"MAN2B1","SATB1"
"cg11740348","cg21902966","CpG-CpG",2.40380466142145,"INPP5A","SATB1"
"cg06111374","cg00765686","CpG-CpG",2.40347785067825,"GRIN2B","NHS"
"cg06287775","cg05339633","CpG-CpG",2.40310947468662,"FOXK1","MAP6D1"
"cg04426802","cg05668351","CpG-CpG",2.40260517706567,"FAM53B","CTNNA3"
"cg04426802","cg21114429","CpG-CpG",2.40239566368275,"FAM53B","C14orf138"
"cg00950947","cg10335067","CpG-CpG",2.401747269932,"DIP2C","WDR89"
"cg01931994","cg09559196","CpG-CpG",2.40157998483739,"FAM5B","TIGD6"
"cg11740348","cg13831540","CpG-CpG",2.40083868292007,"INPP5A","MESTIT1"
"cg07645529","cg06294954","CpG-CpG",2.40024181846746,"TMTC4","CUX1"
"cg20477160","cg11601375","CpG-CpG",2.39976616266789,"SH3BP4","KRT6B"
"cg08304084","cg01602666","CpG-CpG",2.39971851517964,"SALL1","TMTC2"
"cg01602666","cg06728055","CpG-CpG",2.39848737398917,"TMTC2","WWTR1"
"cg21049501","cg15441535","CpG-CpG",2.39793639153875,"SOX9","CNDP1"
"cg07645529","cg04938549","CpG-CpG",2.39639331536659,"TMTC4","PAX6"
"cg04545636","cg17425584","CpG-CpG",2.3963743975237,"CUGBP2","CADM1"
"cg02969422","cg06728055","CpG-CpG",2.39610399517596,"KIAA1244","WWTR1"
"cg17531430","cg16929139","CpG-CpG",2.39593886788164,"BIN1","RNF125"
"cg14294859","cg17425584","CpG-CpG",2.39503400180646,"SLC25A25","CADM1"
"cg16819392","cg05556923","CpG-CpG",2.394914880315,"ARMC3","PDGFA"
"cg16819392","cg08304084","CpG-CpG",2.39455478929981,"ARMC3","SALL1"
"cg02067585","cg08199056","CpG-CpG",2.39416618409726,"ATP11A","PAX6"
"cg00305774","cg06390077","CpG-CpG",2.39352709716251,"TMEM88B","KIAA1147"
"cg02632490","cg16083711","CpG-CpG",2.3926035226498,"MIR346","GRIN2B"
"cg04426802","cg02812487","CpG-CpG",2.39246115167127,"FAM53B","AACS"
"cg21078322","cg01931994","CpG-CpG",2.39229005548555,"SGK1","FAM5B"
"cg03621841","cg04545636","CpG-CpG",2.39219460964494,"ZNF423","CUGBP2"
"cg09929879","cg26344024","CpG-CpG",2.39199590694959,"DIP2C","FOXP1"
"cg03621841","cg06783058","CpG-CpG",2.39164649444961,"ZNF423","PYCRL"
"cg12511929","cg21902966","CpG-CpG",2.39130208829793,"LRRC43","SATB1"
"cg00701918","cg22549545","CpG-CpG",2.39128921244018,"RPTOR","RPS6KA2"
"cg06063519","cg13794318","CpG-CpG",2.39119360679298,"IGF1R","FAM108B1"
"cg26681770","cg03472898","CpG-CpG",2.39075663077645,"PMEPA1","C14orf23"
"cg08170837","cg27512176","CpG-CpG",2.39052605905809,"RYBP","COL11A2"
"cg16628188","cg07108579","CpG-CpG",2.39030551652254,"ATP11A","SATB1"
"cg03621841","cg26244646","CpG-CpG",2.38897366857309,"ZNF423","BCAS3"
"cg04468081","cg16001422","CpG-CpG",2.38540688049229,"MCF2L2","PLEC1"
"cg17402907","cg13921308","CpG-CpG",2.38517530576495,"KCNQ1","PROX1"
"cg18812058","cg04155024","CpG-CpG",2.38507344626089,"SAMD12","PIGA"
"cg08688169","cg04155024","CpG-CpG",2.38443355837439,"P2RX7","PIGA"
"cg21330896","cg25037165","CpG-CpG",2.38418638642754,"ZNF395","TEAD1"
"cg11724557","cg20477160","CpG-CpG",2.38373487904592,"C14orf80","SH3BP4"
"cg11464571","cg05598246","CpG-CpG",2.38315729403283,"GNAI1","MOG"
"cg14294859","cg25282951","CpG-CpG",2.38264739582349,"SLC25A25","KIAA1026"
"cg05058069","cg20477160","CpG-CpG",2.38124621337051,"BANP","SH3BP4"
"cg11918049","cg13794318","CpG-CpG",2.38079498145981,"MAP4K4","FAM108B1"
"cg11724557","cg27107893","CpG-CpG",2.38056521825566,"C14orf80","NR3C1"
"cg25527882","cg08304084","CpG-CpG",2.38006512344521,"TFEB","SALL1"
"cg00765686","cg16897216","CpG-CpG",2.37953862845135,"NHS","HSD11B1"
"cg11827910","cg06063519","CpG-CpG",2.37931534582777,"PAX6","IGF1R"
"cg04426802","cg11918049","CpG-CpG",2.3792285059278,"FAM53B","MAP4K4"
"cg12546981","cg12435059","CpG-CpG",2.37788860276481,"TAAR6","GOLGA4"
"cg04426802","cg20981848","CpG-CpG",2.37773552846785,"FAM53B","BTBD3"
"cg21400549","cg04155024","CpG-CpG",2.37708250839364,"TMEM206","PIGA"
"cg10729426","cg06144920","CpG-CpG",2.37601466394747,"ZNF549","TOX3"
"cg06287775","cg19462022","CpG-CpG",2.37503942417592,"FOXK1","RASA3"
"cg04126956","cg04155024","CpG-CpG",2.3744467623979,"TRAPPC9","PIGA"
"cg12186771","cg08304084","CpG-CpG",2.37432703660251,"MTMR7","SALL1"
"cg15874425","cg24803059","CpG-CpG",2.37329588229225,"RTN1","HCCA2"
"cg11223184","cg11257935","CpG-CpG",2.3723898927351,"ANKRD44","CNOT8"
"cg00335361","cg23978242","CpG-CpG",2.37230926361778,"GPR52","DIP2C"
"cg13939297","cg20532937","CpG-CpG",2.37218959049406,"HCFC2","FRMD4A"
"cg11724557","cg07026882","CpG-CpG",2.37155235700321,"C14orf80","ATP11A"
"cg11458533","cg11918049","CpG-CpG",2.37152517294062,"SND1","MAP4K4"
"cg16819392","cg01904243","CpG-CpG",2.37139832207724,"ARMC3","C14orf43"
"cg00765686","cg20819482","CpG-CpG",2.3708982103642,"NHS","TNKS"
"cg07645529","cg05598246","CpG-CpG",2.37028124690334,"TMTC4","MOG"
"cg05183646","cg01044293","CpG-CpG",2.36975700216077,"SGK1","ITGA6"
"cg00497472","cg06287775","CpG-CpG",2.36938225272847,"GAK","FOXK1"
"cg23978242","cg18693822","CpG-CpG",2.3693664419506,"DIP2C","VOPP1"
"cg20981848","cg21400549","CpG-CpG",2.36862986075455,"BTBD3","TMEM206"
"cg23978242","cg11970797","CpG-CpG",2.36835722608912,"DIP2C","CRYL1"
"cg09929879","cg14105458","CpG-CpG",2.36826089845874,"DIP2C","ABCA2"
"cg23866687","cg19027424","CpG-CpG",2.36819806481589,"MAML2","SH3PXD2B"
"cg26738530","cg06063519","CpG-CpG",2.36812497837698,"THSD4","IGF1R"
"cg04468081","cg00397274","CpG-CpG",2.3661725388264,"MCF2L2","HDAC4"
"cg07249433","cg25037165","CpG-CpG",2.36603788496473,"INPP5A","TEAD1"
"cg00497472","cg27111053","CpG-CpG",2.36500277464486,"GAK","CADPS"
"cg00701918","cg18722124","CpG-CpG",2.36459851962441,"RPTOR","ZNF536"
"cg04849985","cg10087036","CpG-CpG",2.36422012212494,"GNG12","ITPRIPL2"
"cg19758859","cg21743623","CpG-CpG",2.36420691351023,"SASH1","ATP2C1"
"cg05183646","cg06287775","CpG-CpG",2.36405076599773,"SGK1","FOXK1"
"cg00497472","cg03940437","CpG-CpG",2.36394705342863,"GAK","CCDC21"
"cg22193385","cg06111374","CpG-CpG",2.36360325597882,"KRT7","GRIN2B"
"cg26681770","cg22022671","CpG-CpG",2.36342516070037,"PMEPA1","EDIL3"
"cg01931994","cg01198184","CpG-CpG",2.36255170967744,"FAM5B","CDC42BPB"
"cg21049501","cg00999904","CpG-CpG",2.36204623039147,"SOX9","ALLC"
"cg02812487","cg00999904","CpG-CpG",2.36154215857632,"AACS","ALLC"
"cg12546981","cg25841625","CpG-CpG",2.3611148296523,"TAAR6","SCARB2"
"cg18395354","cg18812058","CpG-CpG",2.36097807670297,"SDK1","SAMD12"
"cg11257935","cg23460943","CpG-CpG",2.3608665215152,"CNOT8","SCARB1"
"cg21049501","cg21598067","CpG-CpG",2.36060049115392,"SOX9","PSD3"
"cg08199056","cg03070236","CpG-CpG",2.3603449140404,"PAX6","ADCY9"
"cg20981848","cg25527882","CpG-CpG",2.35987205608218,"BTBD3","TFEB"
"cg06294954","cg22549545","CpG-CpG",2.35967305851331,"CUX1","RPS6KA2"
"cg05556923","cg08543244","CpG-CpG",2.3594783895939,"PDGFA","C7orf31"
"cg08931917","cg08370787","CpG-CpG",2.35937531359776,"GRIN2B","ADRB2"
"cg10351284","cg06783058","CpG-CpG",2.3593434256839,"MTSS1","PYCRL"
"cg13711238","cg17797848","CpG-CpG",2.35927004596392,"FAM110B","MYBPHL"
"cg26681770","cg21330896","CpG-CpG",2.35896541509224,"PMEPA1","ZNF395"
"cg20059012","cg06294954","CpG-CpG",2.35878978338912,"RARG","CUX1"
"cg02812487","cg08370787","CpG-CpG",2.35711291425683,"AACS","ADRB2"
"cg01198184","cg00637826","CpG-CpG",2.35707737463787,"CDC42BPB","DUSP16"
"cg10351284","cg21400549","CpG-CpG",2.35678781663817,"MTSS1","TMEM206"
"cg04102296","cg22549545","CpG-CpG",2.35672343585842,"NCAM1","RPS6KA2"
"cg14009912","cg27107893","CpG-CpG",2.35649806446901,"SHC3","NR3C1"
"cg09231673","cg22476027","CpG-CpG",2.35638419428584,"DEPDC7","NR2E1"
"cg07172755","cg10378325","CpG-CpG",2.35597034765236,"MYST4","CLCA2"
"cg23978242","cg20637405","CpG-CpG",2.35557586904772,"DIP2C","TAF8"
"cg21078322","cg01784548","CpG-CpG",2.35532232446474,"SGK1","RAC1"
"cg18180230","cg23190164","CpG-CpG",2.35437301760413,"SFRS2B","LGR5"
"cg07108579","cg12186771","CpG-CpG",2.35369574389048,"SATB1","MTMR7"
"cg03621841","cg21902966","CpG-CpG",2.3523097211855,"ZNF423","SATB1"
"cg04102296","cg01904243","CpG-CpG",2.35221408629846,"NCAM1","C14orf43"
"cg11082691","cg05058069","CpG-CpG",2.35166496085685,"TNFRSF19","BANP"
"cg27111053","cg09354264","CpG-CpG",2.3515833770718,"CADPS","AGAP1"
"cg07026882","cg16897216","CpG-CpG",2.35157941870371,"ATP11A","HSD11B1"
"cg25874782","cg15773893","CpG-CpG",2.35129123479112,"NSMAF","DOCK10"
"cg06111374","cg04545636","CpG-CpG",2.35111803655046,"GRIN2B","CUGBP2"
"cg05099464","cg16929139","CpG-CpG",2.35102697585955,"ARHGEF12","RNF125"
"cg26681770","cg06059360","CpG-CpG",2.34980384005798,"PMEPA1","NKTR"
"cg11464571","cg04020590","CpG-CpG",2.34928682363774,"GNAI1","GRTP1"
"cg02812487","cg04155024","CpG-CpG",2.34873921502858,"AACS","PIGA"
"cg07645529","cg11601375","CpG-CpG",2.34620385963821,"TMTC4","KRT6B"
"cg13711238","cg23866687","CpG-CpG",2.34617419666391,"FAM110B","MAML2"
"cg04426802","cg25527882","CpG-CpG",2.3459555151532,"FAM53B","TFEB"
"cg24993990","cg11740348","CpG-CpG",2.34573169412853,"CSRNP3","INPP5A"
"cg11523221","cg06728055","CpG-CpG",2.3457082283015,"BACH2","WWTR1"
"cg11672338","cg14105458","CpG-CpG",2.34570653042011,"DIP2C","ABCA2"
"cg21049501","cg18693822","CpG-CpG",2.34536616165467,"SOX9","VOPP1"
"cg21149266","cg21114429","CpG-CpG",2.34404203935852,"FAM63B","C14orf138"
"cg02632490","cg18693822","CpG-CpG",2.34383838634585,"MIR346","VOPP1"
"cg21049501","cg05374809","CpG-CpG",2.34302366741974,"SOX9","C14orf23"
"cg09559196","cg00637826","CpG-CpG",2.34284537059641,"TIGD6","DUSP16"
"cg00497472","cg12546981","CpG-CpG",2.34260105391414,"GAK","TAAR6"
"cg03940437","cg06783058","CpG-CpG",2.34175446947063,"CCDC21","PYCRL"
"cg05099464","cg22476027","CpG-CpG",2.34126408773195,"ARHGEF12","NR2E1"
"cg00765686","cg00269140","CpG-CpG",2.3412559563705,"NHS","GRM3"
"cg00305774","cg06294954","CpG-CpG",2.34111457147236,"TMEM88B","CUX1"
"cg21049501","cg01044293","CpG-CpG",2.34068691880844,"SOX9","ITGA6"
"cg13711238","cg14971439","CpG-CpG",2.34066712279168,"FAM110B","SNX24"
"cg17531430","cg12813797","CpG-CpG",2.34056022778261,"BIN1","TAAR6"
"cg09559196","cg19027424","CpG-CpG",2.34044906251298,"TIGD6","SH3PXD2B"
"cg10645314","cg16001422","CpG-CpG",2.34008158023971,"ALLC","PLEC1"
"cg25017994","cg11257935","CpG-CpG",2.33834293522709,"MOG","CNOT8"
"cg00701918","cg03940437","CpG-CpG",2.3377020940023,"RPTOR","CCDC21"
"cg09228833","cg04155024","CpG-CpG",2.33709387414863,"ZNF217","PIGA"
"cg00701918","cg13282971","CpG-CpG",2.33585505122074,"RPTOR","AHNAK"
"cg07108579","cg24873410","CpG-CpG",2.33581287869105,"SATB1","RPS6KA2"
"cg13939297","cg18812058","CpG-CpG",2.33519436237067,"HCFC2","SAMD12"
"cg04545636","cg10087036","CpG-CpG",2.33494887479525,"CUGBP2","ITPRIPL2"
"cg09559196","cg16937168","CpG-CpG",2.33431502723686,"TIGD6","SNED1"
"cg20059012","cg08597682","CpG-CpG",2.3341089717005,"RARG","OPALIN"
"cg24567464","cg11740348","CpG-CpG",2.33390296633914,"DBNDD2","INPP5A"
"cg21049501","cg08931917","CpG-CpG",2.3335552458908,"SOX9","GRIN2B"
"cg18961064","cg00397274","CpG-CpG",2.33328137798123,"CARKD","HDAC4"
"cg14501977","cg15773893","CpG-CpG",2.33250373069521,"CCDC92","DOCK10"
"cg26681770","cg07660750","CpG-CpG",2.33234426091533,"PMEPA1","PAX6"
"cg01931994","cg08583277","CpG-CpG",2.3321323788933,"FAM5B","ANKRD11"
"cg03204787","cg10645314","CpG-CpG",2.3312273636954,"MIR577","ALLC"
"cg08170837","cg00246969","CpG-CpG",2.33113459231693,"RYBP","STK24"
"cg02632490","cg13277939","CpG-CpG",2.33087824440432,"MIR346","CTAGE5"
"cg04426802","cg21583016","CpG-CpG",2.33082211733145,"FAM53B","CAMTA1"
"cg04102296","cg13831540","CpG-CpG",2.33064379184611,"NCAM1","MESTIT1"
"cg16819392","cg12546981","CpG-CpG",2.32994513573435,"ARMC3","TAAR6"
"cg25037165","cg08688169","CpG-CpG",2.32946370340339,"TEAD1","P2RX7"
"cg16485048","cg23978242","CpG-CpG",2.32941004398198,"FRMD4A","DIP2C"
"cg09929879","cg11970797","CpG-CpG",2.32924031720142,"DIP2C","CRYL1"
"cg19462022","cg22255773","CpG-CpG",2.32914940705222,"RASA3","DPP6"
"cg21330896","cg25282951","CpG-CpG",2.32914644937941,"ZNF395","KIAA1026"
"cg07108579","cg17425584","CpG-CpG",2.32912235548433,"SATB1","CADM1"
"cg01784548","cg10351284","CpG-CpG",2.32899687090806,"RAC1","MTSS1"
"cg19462022","cg26244646","CpG-CpG",2.32877579343239,"RASA3","BCAS3"
"cg09929879","cg00999904","CpG-CpG",2.32857624463507,"DIP2C","ALLC"
"cg19758859","cg22549545","CpG-CpG",2.32847062662294,"SASH1","RPS6KA2"
"cg14105458","cg26116551","CpG-CpG",2.32826010862661,"ABCA2","ZNF536"
"cg21149266","cg15773893","CpG-CpG",2.32776925340386,"FAM63B","DOCK10"
"cg10351284","cg24824686","CpG-CpG",2.32744732535806,"MTSS1","PTPRE"
"cg13711238","cg00999904","CpG-CpG",2.32712098708591,"FAM110B","ALLC"
"cg06287775","cg11918049","CpG-CpG",2.32688232877273,"FOXK1","MAP4K4"
"cg22022671","cg23978242","CpG-CpG",2.32685274107215,"EDIL3","DIP2C"
"cg13921308","cg11601375","CpG-CpG",2.32652607413466,"PROX1","KRT6B"
"cg23866687","cg20981848","CpG-CpG",2.32563388971891,"MAML2","BTBD3"
"cg25282951","cg11523221","CpG-CpG",2.32529684550178,"KIAA1026","BACH2"
"cg00497472","cg20637405","CpG-CpG",2.32438642843759,"GAK","TAF8"
"cg09231673","cg15224291","CpG-CpG",2.32433513831239,"DEPDC7","MBP"
"cg21598067","cg00999904","CpG-CpG",2.32431126510861,"PSD3","ALLC"
"cg20603543","cg12186771","CpG-CpG",2.32422061545006,"TFB1M","MTMR7"
"cg09559196","cg15773893","CpG-CpG",2.32396509760416,"TIGD6","DOCK10"
"cg14105458","cg24803059","CpG-CpG",2.3238804697723,"ABCA2","HCCA2"
"cg19961800","cg14794936","CpG-CpG",2.32336659854716,"SYT16","LDB3"
"cg04426802","cg24088496","CpG-CpG",2.32280625373236,"FAM53B","MAML2"
"cg06063519","cg10900313","CpG-CpG",2.32242471457838,"IGF1R","SH3D19"
"cg10729426","cg20819482","CpG-CpG",2.32199365379255,"ZNF549","TNKS"
"cg09929879","cg25037165","CpG-CpG",2.32187005382833,"DIP2C","TEAD1"
"cg10749994","cg23866687","CpG-CpG",2.32150464956313,"DNMT3A","MAML2"
"cg04426802","cg11464571","CpG-CpG",2.32135248225765,"FAM53B","GNAI1"
"cg23978242","cg22950111","CpG-CpG",2.32128096350687,"DIP2C","SDCCAG8"
"cg02632490","cg24824686","CpG-CpG",2.32065522968059,"MIR346","PTPRE"
"cg11458533","cg10645314","CpG-CpG",2.3179296676304,"SND1","ALLC"
"cg01931994","cg05668351","CpG-CpG",2.31778235098718,"FAM5B","CTNNA3"
"cg00637826","cg12620935","CpG-CpG",2.31753675448564,"DUSP16","ARL15"
"cg20981848","cg00246969","CpG-CpG",2.31752534050076,"BTBD3","STK24"
"cg21004104","cg04155024","CpG-CpG",2.31610015388409,"DDI2","PIGA"
"cg09228833","cg01879893","CpG-CpG",2.3158713348758,"ZNF217","PON1"
"cg00950947","cg23978242","CpG-CpG",2.31570220709514,"DIP2C","DIP2C"
"cg01879893","cg02589899","CpG-CpG",2.31476759809149,"PON1","MOG"
"cg05183646","cg16083711","CpG-CpG",2.31409164455911,"SGK1","GRIN2B"
"cg13676902","cg04155024","CpG-CpG",2.31326319038887,"ZMIZ1","PIGA"
"cg09549949","cg17424433","CpG-CpG",2.31326175266889,"HDAC4","CLCA2"
"cg13221107","cg14501977","CpG-CpG",2.31293220671206,"KRT6B","CCDC92"
"cg06111374","cg20532937","CpG-CpG",2.31281527844801,"GRIN2B","FRMD4A"
"cg24394819","cg19462022","CpG-CpG",2.31243430278128,"RPTOR","RASA3"
"cg04838832","cg03070236","CpG-CpG",2.31233832252492,"ADAMTS14","ADCY9"
"cg03940437","cg06728055","CpG-CpG",2.3115942450352,"CCDC21","WWTR1"
"cg12546981","cg06063519","CpG-CpG",2.31142932571496,"TAAR6","IGF1R"
"cg26696870","cg06287775","CpG-CpG",2.31013363477911,"BAIAP2","FOXK1"
"cg27287823","cg06702726","CpG-CpG",2.30895869572252,"CUGBP2","TPMT"
"cg01904243","cg13831540","CpG-CpG",2.30761228202321,"C14orf43","MESTIT1"
"cg00999904","cg04545636","CpG-CpG",2.3070685906658,"ALLC","CUGBP2"
"cg03621841","cg08583277","CpG-CpG",2.30607009095538,"ZNF423","ANKRD11"
"cg12308391","cg03534360","CpG-CpG",2.30593794285372,"NCAM1","SYT16"
"cg06223834","cg16083711","CpG-CpG",2.30534474208959,"ADCY9","GRIN2B"
"cg10729426","cg22193385","CpG-CpG",2.30435762319345,"ZNF549","KRT7"
"cg05556923","cg22255773","CpG-CpG",2.30296019944897,"PDGFA","DPP6"
"cg11458533","cg08304084","CpG-CpG",2.30292181317551,"SND1","SALL1"
"cg13411923","cg25916714","CpG-CpG",2.30273244095628,"WDR66","MBP"
"cg01784548","cg08304084","CpG-CpG",2.30252963811408,"RAC1","SALL1"
"cg09559196","cg08931917","CpG-CpG",2.30189758408574,"TIGD6","GRIN2B"
"cg20059012","cg19549898","CpG-CpG",2.30141898457508,"RARG","PLEKHH1"
"cg10749994","cg18069268","CpG-CpG",2.30078560581338,"DNMT3A","NUAK1"
"cg10645314","cg25874782","CpG-CpG",2.30077471353293,"ALLC","NSMAF"
"cg22234930","cg17425584","CpG-CpG",2.30069764550759,"PKM2","CADM1"
"cg04468081","cg11458533","CpG-CpG",2.30055864241666,"MCF2L2","SND1"
"cg07172755","cg19462022","CpG-CpG",2.30050092683926,"MYST4","RASA3"
"cg11082691","cg26116551","CpG-CpG",2.30022782970091,"TNFRSF19","ZNF536"
"cg21049501","cg04468081","CpG-CpG",2.29948074479743,"SOX9","MCF2L2"
"cg18395354","cg07249433","CpG-CpG",2.29890308332095,"SDK1","INPP5A"
"cg03182620","cg15039797","CpG-CpG",2.29851113408665,"DIP2C","HIPK2"
"cg04426802","cg05245416","CpG-CpG",2.29789880750941,"FAM53B","LOC150568"
"cg23866687","cg14794936","CpG-CpG",2.29757776647391,"MAML2","LDB3"
"cg06111374","cg19961800","CpG-CpG",2.29582193791955,"GRIN2B","SYT16"
"cg09559196","cg08370787","CpG-CpG",2.29579346298919,"TIGD6","ADRB2"
"cg24567464","cg05668351","CpG-CpG",2.2953333370251,"DBNDD2","CTNNA3"
"cg27287823","cg00950947","CpG-CpG",2.29528431732735,"CUGBP2","DIP2C"
"cg23521262","cg08304084","CpG-CpG",2.29409205293122,"VTI1A","SALL1"
"cg14009912","cg19961800","CpG-CpG",2.2938072389151,"SHC3","SYT16"
"cg09217215","cg11257935","CpG-CpG",2.29377841218067,"PAX6","CNOT8"
"cg16819392","cg14794936","CpG-CpG",2.29358427963609,"ARMC3","LDB3"
"cg27107893","cg11918049","CpG-CpG",2.29324679371933,"NR3C1","MAP4K4"
"cg12308391","cg17402907","CpG-CpG",2.29321045474947,"NCAM1","KCNQ1"
"cg11672338","cg11257935","CpG-CpG",2.29291868851098,"DIP2C","CNOT8"
"cg04468081","cg00246969","CpG-CpG",2.29268300900306,"MCF2L2","STK24"
"cg00999904","cg13282971","CpG-CpG",2.29244080283552,"ALLC","AHNAK"
"cg26738530","cg21002223","CpG-CpG",2.29197360694741,"THSD4","MFHAS1"
"cg10749994","cg00246969","CpG-CpG",2.29171944344022,"DNMT3A","STK24"
"cg01879893","cg06702726","CpG-CpG",2.29153867087537,"PON1","TPMT"
"cg03743981","cg06728055","CpG-CpG",2.29115214610237,"C19orf47","WWTR1"
"cg07645529","cg15851882","CpG-CpG",2.29082102837184,"TMTC4","MYO1E"
"cg24631609","cg26116551","CpG-CpG",2.29027321982401,"NCOR2","ZNF536"
"cg00269140","cg06059360","CpG-CpG",2.29019032692113,"GRM3","NKTR"
"cg23190164","cg15668468","CpG-CpG",2.28986743429922,"LGR5","VAX1"
"cg11464571","cg26147269","CpG-CpG",2.28948895364304,"GNAI1","HDAC11"
"cg10729426","cg17284168","CpG-CpG",2.28913163222069,"ZNF549","SGK1"
"cg11601375","cg22476027","CpG-CpG",2.28795963650714,"KRT6B","NR2E1"
"cg00950947","cg08170837","CpG-CpG",2.28743327387538,"DIP2C","RYBP"
"cg19961800","cg01602666","CpG-CpG",2.28736968637221,"SYT16","TMTC2"
"cg22502450","cg22476027","CpG-CpG",2.28666114500223,"H1FOO","NR2E1"
"cg24587400","cg10351284","CpG-CpG",2.28627113449759,"BIN1","MTSS1"
"cg09217215","cg11223184","CpG-CpG",2.28624774522788,"PAX6","ANKRD44"
"cg09216670","cg27111053","CpG-CpG",2.28609283584176,"PIP4K2A","CADPS"
"cg08543244","cg06059360","CpG-CpG",2.28569280045816,"C7orf31","NKTR"
"cg27107893","cg20532937","CpG-CpG",2.28551208197388,"NR3C1","FRMD4A"
"cg03621841","cg14501977","CpG-CpG",2.28520359841654,"ZNF423","CCDC92"
"cg09929879","cg12620935","CpG-CpG",2.28510285556232,"DIP2C","ARL15"
"cg09217215","cg02632490","CpG-CpG",2.28405210048934,"PAX6","MIR346"
"cg21049501","cg19707004","CpG-CpG",2.28370934400729,"SOX9","IARS2"
"cg10729426","cg22821358","CpG-CpG",2.28350873033273,"ZNF549","MIR181B1"
"cg04426802","cg10087036","CpG-CpG",2.2832626722882,"FAM53B","ITPRIPL2"
"cg13921308","cg01602666","CpG-CpG",2.28200882538249,"PROX1","TMTC2"
"cg20637405","cg21002223","CpG-CpG",2.28177609906206,"TAF8","MFHAS1"
"cg21078322","cg10087036","CpG-CpG",2.2817153080842,"SGK1","ITPRIPL2"
"cg08931917","cg20532937","CpG-CpG",2.28146890395317,"GRIN2B","FRMD4A"
"cg00999904","cg00637826","CpG-CpG",2.28143722843392,"ALLC","DUSP16"
"cg04209913","cg02589899","CpG-CpG",2.28088496387495,"GDNF","MOG"
"cg14105458","cg11740348","CpG-CpG",2.28079255407811,"ABCA2","INPP5A"
