"Source","Target","Type","Weight"
"cg02632490","cg26875515","CpG-CpG",2.15763486102457
"cg18395354","cg11601375","CpG-CpG",2.15748634672541
"cg04102296","cg08968362","CpG-CpG",2.15744682306927
"cg06601071","cg02376728","CpG-CpG",2.15744403342403
"cg05556923","cg15586992","CpG-CpG",2.15743324467754
"cg23757136","cg15292058","CpG-CpG",2.15742828565082
"cg04979639","cg27133496","CpG-CpG",2.15742330696974
"cg10749924","cg24456616","CpG-CpG",2.15741234332157
"cg21359528","cg08370787","CpG-CpG",2.15733155620813
"cg24587400","cg14639704","CpG-CpG",2.15729360912027
"cg20059012","cg16640962","CpG-CpG",2.15728482357659
"cg17098603","cg07235562","CpG-CpG",2.15726598527714
"cg03024979","cg22609908","CpG-CpG",2.15710067905509
"cg10677018","cg06522790","CpG-CpG",2.1570826678586
"cg23098214","cg18087761","CpG-CpG",2.15706288523696
"cg07508413","cg05627821","CpG-CpG",2.15702845282434
"cg08170837","cg05598246","CpG-CpG",2.15687860682407
"cg12505757","cg17083583","CpG-CpG",2.15687466493289
"cg10475729","cg16001422","CpG-CpG",2.15687302393066
"cg07637515","cg21114429","CpG-CpG",2.15686243097833
"cg20517846","cg17407259","CpG-CpG",2.15669656365004
"cg10749994","cg12605168","CpG-CpG",2.15667678154865
"cg04468081","cg09224689","CpG-CpG",2.15666984705204
"cg03024979","cg08054265","CpG-CpG",2.15662792223145
"cg05058069","cg05668351","CpG-CpG",2.15660938975044
"cg04209913","cg26006165","CpG-CpG",2.15655158171539
"cg07049996","cg15809542","CpG-CpG",2.15653500338366
"cg12821663","cg17440408","CpG-CpG",2.15628374499588
"cg22234930","cg21963178","CpG-CpG",2.15623250611359
"cg07830160","cg16949898","CpG-CpG",2.15619515353943
"cg09286373","cg24993990","CpG-CpG",2.15617320079613
"cg02601475","cg20477160","CpG-CpG",2.15617170465596
"cg12505757","cg22210652","CpG-CpG",2.15616070198373
"cg01042687","cg17424433","CpG-CpG",2.15610562942424
"cg07108579","cg04375063","CpG-CpG",2.15610379809427
"cg03396323","cg23098214","CpG-CpG",2.15608751108963
"cg24587400","cg09542579","CpG-CpG",2.15608271894312
"cg10645314","cg11106946","CpG-CpG",2.15606598977302
"cg06845354","cg10087036","CpG-CpG",2.15595739398817
"cg18644052","cg10804254","CpG-CpG",2.1558775298459
"cg10900313","cg08665528","CpG-CpG",2.1558643419571
"cg09528666","cg03396323","CpG-CpG",2.15581060145014
"cg25636439","cg07323924","CpG-CpG",2.15580961614888
"cg23866687","cg08848887","CpG-CpG",2.15579844484735
"cg13333913","cg14115178","CpG-CpG",2.15567644836044
"cg18259348","cg19503307","CpG-CpG",2.15563569180581
"cg00117796","cg08826152","CpG-CpG",2.15562539656944
"cg00269140","cg10838368","CpG-CpG",2.15562493495021
"cg27533825","cg16513334","CpG-CpG",2.15560054286419
"cg09929879","cg13782795","CpG-CpG",2.15548538777211
"cg08054265","cg17138624","CpG-CpG",2.15537438336042
"cg19758859","cg05556923","CpG-CpG",2.1552597046985
"cg17098603","cg06063519","CpG-CpG",2.15515317894717
"cg12450789","cg16001422","CpG-CpG",2.15512266344415
"cg22502450","cg07049996","CpG-CpG",2.15509863937535
"cg13148429","cg03070236","CpG-CpG",2.15500096119923
"cg15539318","cg22169750","CpG-CpG",2.15491467161885
"cg02362017","cg06094386","CpG-CpG",2.15480521967859
"cg11946963","cg19396949","CpG-CpG",2.15477863110992
"cg20059012","cg15124198","CpG-CpG",2.1547556640693
"cg19462022","cg01314530","CpG-CpG",2.15470191855196
"cg17140299","cg15005392","CpG-CpG",2.15460600664715
"cg18282005","cg22549545","CpG-CpG",2.15446576164036
"cg07195211","cg21696316","CpG-CpG",2.15444717082809
"cg11261283","cg06171011","CpG-CpG",2.1544164135499
"cg13711238","cg15292058","CpG-CpG",2.15434419028958
"cg00701918","cg13803455","CpG-CpG",2.15431617670734
"cg04250194","cg17205181","CpG-CpG",2.154300789317
"cg09224689","cg22502450","CpG-CpG",2.15429920159702
"cg16151551","cg10403753","CpG-CpG",2.15427654756666
"cg20828032","cg08110693","CpG-CpG",2.15406498323674
"cg27591078","cg21514880","CpG-CpG",2.15405489620928
"cg06223834","cg16349093","CpG-CpG",2.15402013863407
"cg10623600","cg15805955","CpG-CpG",2.1540026315388
"cg00765686","cg09404321","CpG-CpG",2.15397234489494
"cg08675225","cg20532937","CpG-CpG",2.15396594586228
"cg23757136","cg26132715","CpG-CpG",2.15392307028268
"cg17722012","cg12248457","CpG-CpG",2.15385477411099
"cg04500577","cg11518267","CpG-CpG",2.15378158206166
"cg20988587","cg24328772","CpG-CpG",2.15366127485365
"cg20988291","cg11247129","CpG-CpG",2.1536353662003
"cg20215480","cg19481954","CpG-CpG",2.15359410442394
"cg04569108","cg15298019","CpG-CpG",2.15358473424767
"cg14848333","cg11601375","CpG-CpG",2.15356042672194
"cg19462022","cg26986871","CpG-CpG",2.15351114924116
"cg24631609","cg11740348","CpG-CpG",2.15339150034297
"cg12821663","cg13841248","CpG-CpG",2.15337739018601
"cg13676902","cg04112878","CpG-CpG",2.15336057302161
"cg02660161","cg15668468","CpG-CpG",2.15330717133041
"cg04365878","cg10649897","CpG-CpG",2.15330510055997
"cg18961064","cg16616765","CpG-CpG",2.15329604992145
"cg02601475","cg10573659","CpG-CpG",2.15320143097213
"cg04500577","cg02969422","CpG-CpG",2.15319329116997
"cg07195211","cg07049996","CpG-CpG",2.15318194981801
"cg05099464","cg18812058","CpG-CpG",2.15317278816591
"cg25037165","cg11740348","CpG-CpG",2.15316003459458
"cg14133257","cg04802986","CpG-CpG",2.15314800378754
"cg18077652","cg21902966","CpG-CpG",2.15309077009479
"cg07637515","cg14772684","CpG-CpG",2.1530221790913
"cg11347328","cg14853432","CpG-CpG",2.15299787034949
"cg18259348","cg08363235","CpG-CpG",2.15285049892943
"cg08287903","cg15668468","CpG-CpG",2.152684997661
"cg01784548","cg22476027","CpG-CpG",2.15241490291158
"cg27383562","cg07049996","CpG-CpG",2.15239155047796
"cg23342766","cg07660750","CpG-CpG",2.15231085398972
"cg21598067","cg07508413","CpG-CpG",2.15227302446447
"cg21049501","cg17284168","CpG-CpG",2.15221457007204
"cg27198899","cg15539318","CpG-CpG",2.15220182433739
"cg14335536","cg04155024","CpG-CpG",2.15212392950466
"cg06287775","cg22597914","CpG-CpG",2.15210570202489
"cg24812349","cg02660271","CpG-CpG",2.15194398868493
"cg09217215","cg20988291","CpG-CpG",2.15188451644338
"cg20106867","cg03498987","CpG-CpG",2.15187196572192
"cg12199057","cg08370787","CpG-CpG",2.1518130206315
"cg02601475","cg10663482","CpG-CpG",2.15173158934772
"cg26132715","cg03940437","CpG-CpG",2.1516692660875
"cg12784988","cg24873410","CpG-CpG",2.15161271199417
"cg25037165","cg15441535","CpG-CpG",2.15148363047908
"cg24587400","cg14009912","CpG-CpG",2.15147927987875
"cg06234051","cg24803059","CpG-CpG",2.15139666121171
"cg18065464","cg08848887","CpG-CpG",2.15138663548117
"cg13411923","cg07508413","CpG-CpG",2.1513763215831
"cg24567464","cg19961800","CpG-CpG",2.15136677857143
"cg20185964","cg20502039","CpG-CpG",2.15122966715649
"cg04468081","cg01071170","CpG-CpG",2.15120097174267
"cg16513334","cg24328772","CpG-CpG",2.15118822104898
"cg26384544","cg16349093","CpG-CpG",2.15118063693006
"cg00644330","cg01799761","CpG-CpG",2.151142612585
"cg14853432","cg27155252","CpG-CpG",2.15107111948176
"cg07830160","cg20862860","CpG-CpG",2.15106673470148
"cg20981848","cg25563772","CpG-CpG",2.15097766793926
"cg27512176","cg15032048","CpG-CpG",2.1509725657215
"cg14946144","cg01602666","CpG-CpG",2.1509404572812
"cg25636439","cg12435059","CpG-CpG",2.15083607552849
"cg19381811","cg21963178","CpG-CpG",2.15081819490432
"cg11464571","cg16703220","CpG-CpG",2.15076710226911
"cg24656269","cg01691358","CpG-CpG",2.15068600635762
"cg02160630","cg03243118","CpG-CpG",2.15066437082833
"cg27136869","cg20042412","CpG-CpG",2.15065513906141
"cg16349093","cg16001422","CpG-CpG",2.15063237676222
"cg14556646","cg17425584","CpG-CpG",2.15062843531255
"cg08363235","cg00246969","CpG-CpG",2.15062387532485
"cg07645529","cg10538369","CpG-CpG",2.15060581067585
"cg08304084","cg13633871","CpG-CpG",2.1505191442817
"cg24004665","cg22549545","CpG-CpG",2.15051290518438
"cg20059012","cg03776176","CpG-CpG",2.15046960124228
"cg05058069","cg13349787","CpG-CpG",2.15035096974689
"cg23757136","cg10104534","CpG-CpG",2.15028120354259
"cg15005392","cg11918049","CpG-CpG",2.15016244185511
"cg13940104","cg16001422","CpG-CpG",2.15014446484408
"cg03102767","cg18442992","CpG-CpG",2.15004286779391
"cg01799761","cg00999904","CpG-CpG",2.15004262487333
"cg06601071","cg22594692","CpG-CpG",2.15004223110249
"cg00122739","cg01931994","CpG-CpG",2.1500254582895
"cg04136379","cg25527882","CpG-CpG",2.15000478893439
"cg04431061","cg07891862","CpG-CpG",2.14996447323316
"cg07830160","cg26295272","CpG-CpG",2.14993941024347
"cg10729426","cg09836940","CpG-CpG",2.14983545958213
"cg01931994","cg20785674","CpG-CpG",2.14981436578142
"cg02609271","cg13036352","CpG-CpG",2.14980911619382
"cg26681770","cg10387912","CpG-CpG",2.14975665934257
"cg03805182","cg15298019","CpG-CpG",2.14964168488531
"cg09549949","cg15968539","CpG-CpG",2.14961726348548
"cg23866687","cg19462022","CpG-CpG",2.14947751173839
"cg21963178","cg02536263","CpG-CpG",2.14938894705338
"cg02601475","cg27642159","CpG-CpG",2.14928866582917
"cg04938549","cg18579796","CpG-CpG",2.14928222213638
"cg27530799","cg11257935","CpG-CpG",2.14921399710948
"cg02969422","cg11257935","CpG-CpG",2.14920626149368
"cg14556646","cg17440408","CpG-CpG",2.14909240078002
"cg05478517","cg21416069","CpG-CpG",2.14907948340191
"cg06676778","cg26116551","CpG-CpG",2.14907175225817
"cg03621841","cg04833598","CpG-CpG",2.14901869366316
"cg06287775","cg12186771","CpG-CpG",2.14898923050071
"cg21583016","cg15032048","CpG-CpG",2.14892711358225
"cg07108913","cg10610648","CpG-CpG",2.14890248390895
"cg05598246","cg25768273","CpG-CpG",2.14889929189141
"cg03621841","cg09101894","CpG-CpG",2.14885330187934
"cg03857931","cg23233468","CpG-CpG",2.14881266932192
"cg22950111","cg08054265","CpG-CpG",2.14873274746767
"cg17989259","cg04155024","CpG-CpG",2.14869669395809
"cg19389468","cg10929520","CpG-CpG",2.14866525399631
"cg10749994","cg17817935","CpG-CpG",2.14865865869751
"cg00701918","cg04641694","CpG-CpG",2.14862354504087
"cg05183646","cg23190164","CpG-CpG",2.14853471447929
"cg16949898","cg21514880","CpG-CpG",2.14853458782526
"cg04102296","cg04209913","CpG-CpG",2.14851187765666
"cg14335536","cg10838368","CpG-CpG",2.14842758775884
"cg07637515","cg09858955","CpG-CpG",2.14834865479597
"cg13802844","cg04365878","CpG-CpG",2.14831571958084
"cg12511848","cg20033041","CpG-CpG",2.14829457068619
"cg22193385","cg00756560","CpG-CpG",2.14818972668375
"cg01204128","cg24873410","CpG-CpG",2.14814703652482
"cg22169750","cg04979639","CpG-CpG",2.14811484912169
"cg22164403","cg04155024","CpG-CpG",2.14811252429784
"cg05556923","cg14500211","CpG-CpG",2.14809965633293
"cg14455142","cg24656269","CpG-CpG",2.1479852167478
"cg10623600","cg03686111","CpG-CpG",2.14797211449277
"cg12308391","cg03776176","CpG-CpG",2.14795561407312
"cg20452141","cg02660271","CpG-CpG",2.14790488278498
"cg21049501","cg25654517","CpG-CpG",2.14780351624535
"cg14556646","cg01271485","CpG-CpG",2.14774325326796
"cg08665528","cg00472908","CpG-CpG",2.14773374847786
"cg09228833","cg09101894","CpG-CpG",2.14772581690217
"cg21002223","cg01400411","CpG-CpG",2.14767278255582
"cg13036352","cg13633871","CpG-CpG",2.14764634851609
"cg11261283","cg20637405","CpG-CpG",2.14763210742835
"cg09549949","cg15851882","CpG-CpG",2.14748979225481
"cg18065464","cg24267062","CpG-CpG",2.14746878705552
"cg16513334","cg08686582","CpG-CpG",2.14745833354716
"cg10102585","cg12546981","CpG-CpG",2.14739865045349
"cg16703220","cg26116551","CpG-CpG",2.14730141125915
"cg01897902","cg18442992","CpG-CpG",2.14720975664078
"cg09549949","cg05099464","CpG-CpG",2.14716974940582
"cg27136869","cg12605168","CpG-CpG",2.14716225659666
"cg02140384","cg02238794","CpG-CpG",2.14706893252102
"cg13552681","cg04209913","CpG-CpG",2.14705038178553
"cg13221107","cg22549545","CpG-CpG",2.14696799189714
"cg10581898","cg06223834","CpG-CpG",2.14691766688169
"cg09591867","cg20106867","CpG-CpG",2.14691390277928
"cg09999560","cg12143118","CpG-CpG",2.14689876829363
"cg11629337","cg00086869","CpG-CpG",2.14679054595828
"cg24301250","cg05556923","CpG-CpG",2.14678004151284
"cg03426600","cg20901175","CpG-CpG",2.14675169743136
"cg13939297","cg03776176","CpG-CpG",2.14667498557218
"cg09231673","cg25282951","CpG-CpG",2.1466251650019
"cg13411923","cg13221107","CpG-CpG",2.14661637448325
"cg07316873","cg07968499","CpG-CpG",2.14659681000051
"cg00305774","cg00274928","CpG-CpG",2.14656582448744
"cg01359165","cg15176543","CpG-CpG",2.14656490848043
"cg04030841","cg01879893","CpG-CpG",2.14651038589256
"cg17284168","cg19462022","CpG-CpG",2.14651033957442
"cg07637515","cg16740157","CpG-CpG",2.14643098772781
"cg03182620","cg17936925","CpG-CpG",2.14637606432994
"cg13711238","cg04180419","CpG-CpG",2.14633709878323
"cg01897902","cg10546270","CpG-CpG",2.14633196622218
"cg04802986","cg12511929","CpG-CpG",2.14626302572217
"cg01799761","cg24656269","CpG-CpG",2.1460922450136
"cg03426600","cg13036352","CpG-CpG",2.14606512794761
"cg07026882","cg24567464","CpG-CpG",2.14598174003165
"cg05478517","cg04020590","CpG-CpG",2.14596640678773
"cg25732907","cg06575249","CpG-CpG",2.14596373305807
"cg07637515","cg21078322","CpG-CpG",2.14594959583251
"cg00305774","cg16142112","CpG-CpG",2.14594790899065
"cg26875515","cg07564444","CpG-CpG",2.14586440238181
"cg08078431","cg17673914","CpG-CpG",2.1458581665718
"cg05478517","cg25732907","CpG-CpG",2.14574192941497
"cg10581898","cg14956104","CpG-CpG",2.14574112852879
"cg11957516","cg03887721","CpG-CpG",2.14567631312241
"cg05183646","cg04250878","CpG-CpG",2.14564827642282
"cg11257935","cg03506099","CpG-CpG",2.1456406645092
"cg24008619","cg25636439","CpG-CpG",2.14562710131588
"cg00305774","cg16279624","CpG-CpG",2.14561607462365
"cg21532512","cg25636439","CpG-CpG",2.14557799675841
"cg10663482","cg10477755","CpG-CpG",2.14557501774825
"ch.13.100269732F","cg05648516","CpG-CpG",2.14553789472208
"cg24587400","cg27287823","CpG-CpG",2.14551458895593
"cg12511929","cg13712627","CpG-CpG",2.14548294321423
"cg07645529","cg06680429","CpG-CpG",2.14548079578815
"cg20185964","cg21902966","CpG-CpG",2.14547384922829
"cg14940290","cg08054265","CpG-CpG",2.14545716275831
"cg15968539","cg00269140","CpG-CpG",2.14544089582671
"cg21951877","cg00081417","CpG-CpG",2.14540137316555
"cg26945145","cg05099464","CpG-CpG",2.14526048871389
"cg26124780","cg20532937","CpG-CpG",2.14525476659668
"cg09929879","cg16466485","CpG-CpG",2.14519560554086
"cg20185964","cg00397274","CpG-CpG",2.14518729668991
"cg12900732","cg14639704","CpG-CpG",2.14516785167615
"cg03396323","cg24328772","CpG-CpG",2.14511932650822
"cg00305774","cg26987928","CpG-CpG",2.14504398797315
"cg27136869","cg19563670","CpG-CpG",2.1450200171927
"cg06994884","cg03070236","CpG-CpG",2.14499829763573
"cg21825196","cg26147269","CpG-CpG",2.14490559737781
"cg20355539","cg06728055","CpG-CpG",2.14488049028294
"cg02357623","cg11464571","CpG-CpG",2.14485797757564
"cg10851648","cg18475523","CpG-CpG",2.14485610671802
"cg27107893","cg00055945","CpG-CpG",2.14482275996481
"cg20311092","cg10797287","CpG-CpG",2.14479780363649
"cg27287823","cg01306069","CpG-CpG",2.1447955582858
"cg25996646","cg03243118","CpG-CpG",2.14477668788598
"cg10749994","cg02536263","CpG-CpG",2.14477380872702
"cg15539318","cg20532937","CpG-CpG",2.1447309471965
"cg10729426","cg21956898","CpG-CpG",2.14471972056086
"cg07001857","cg21343436","CpG-CpG",2.14464280622067
"cg10351284","cg09101894","CpG-CpG",2.14459578197846
"cg27136869","cg00161122","CpG-CpG",2.1445181852965
"cg20106867","cg10387912","CpG-CpG",2.14449443195763
"cg18693822","cg03070236","CpG-CpG",2.144492223444
"cg22193385","cg01044293","CpG-CpG",2.1442808170034
"cg18158855","cg02051378","CpG-CpG",2.1442365102701
"cg01897902","cg24380001","CpG-CpG",2.14423515887738
"cg02660161","cg19201457","CpG-CpG",2.14411440402595
"cg12932951","cg10087036","CpG-CpG",2.14405474238672
"cg09228833","cg16744803","CpG-CpG",2.14393974741873
"cg02609271","cg24993990","CpG-CpG",2.14393236383539
"cg08571020","cg19462022","CpG-CpG",2.1439054477764
"cg03024979","cg14035730","CpG-CpG",2.14388757141957
"cg00305774","cg05912063","CpG-CpG",2.14387231569272
"cg17775180","cg25636439","CpG-CpG",2.14386495839815
"cg13940104","cg14963654","CpG-CpG",2.14374881213947
"cg04136379","cg27082183","CpG-CpG",2.14369721306332
"cg15968539","cg13356058","CpG-CpG",2.14367770870986
"cg23342766","cg19381811","CpG-CpG",2.14362208716097
"cg18961064","cg18959616","CpG-CpG",2.14357279050341
"cg19299912","cg06063519","CpG-CpG",2.14352928004959
"cg20876525","cg18405140","CpG-CpG",2.14352293557546
"cg06080121","cg13036352","CpG-CpG",2.14347032567103
"cg10749924","cg23879973","CpG-CpG",2.14340897054548
"cg11672338","cg20571213","CpG-CpG",2.14340558742442
"cg10581898","cg06287775","CpG-CpG",2.1433974951843
"cg13711238","cg15773893","CpG-CpG",2.14339664519
"cg23625728","cg07743530","CpG-CpG",2.14338696928559
"cg16148959","cg11106946","CpG-CpG",2.14337737043623
"cg12308391","cg20746341","CpG-CpG",2.14337443500343
"cg09026137","cg04641694","CpG-CpG",2.14329254226473
"cg24587400","cg06601071","CpG-CpG",2.14328087661669
"cg14556646","cg21004104","CpG-CpG",2.14325171969947
"cg08968362","cg24456616","CpG-CpG",2.14320208435065
"cg11347328","cg23855636","CpG-CpG",2.14319883438005
"cg25006077","cg22476027","CpG-CpG",2.14317740448721
"cg05884086","cg22210652","CpG-CpG",2.14311148887698
"cg09430020","cg23925455","CpG-CpG",2.14302832297507
"cg06848487","cg11740348","CpG-CpG",2.14301865112986
"cg06702726","cg06203243","CpG-CpG",2.14298990287789
"cg03102767","cg21696316","CpG-CpG",2.14298084110352
"cg01071170","cg03653523","CpG-CpG",2.14291769237986
"cg11231740","cg21114429","CpG-CpG",2.14291414068553
"cg11724557","cg03973516","CpG-CpG",2.14290396517238
"cg00701918","cg23090824","CpG-CpG",2.14283351965436
"cg22476027","cg13633871","CpG-CpG",2.14282202079922
"cg11915312","cg17424433","CpG-CpG",2.14278363457752
"cg08848887","cg25636439","CpG-CpG",2.14266416643748
"cg04136379","cg02609271","CpG-CpG",2.14257028086024
"cg18961064","cg07108913","CpG-CpG",2.14255819431197
"cg11261283","cg05556923","CpG-CpG",2.14253407020513
"cg03940437","cg17101530","CpG-CpG",2.14241455781495
"cg04500577","cg23459483","CpG-CpG",2.14237111165951
"cg05058069","cg17083583","CpG-CpG",2.14236823932167
"cg22093563","cg09542579","CpG-CpG",2.1423604387298
"cg27287823","cg11629337","CpG-CpG",2.14233418147346
"cg02067585","cg19690879","CpG-CpG",2.14229947262114
"cg20587625","cg20477160","CpG-CpG",2.14228300109597
"cg10721278","cg09856860","CpG-CpG",2.14227727768993
"cg21359528","cg03940437","CpG-CpG",2.14227524582098
"cg11629337","cg24008619","CpG-CpG",2.14226705232703
"cg18065464","cg01887322","CpG-CpG",2.14223378745266
"cg00269140","cg10677018","CpG-CpG",2.14218434143489
"cg09224689","cg18405140","CpG-CpG",2.14217214985993
"cg07115148","cg10387912","CpG-CpG",2.14212051461351
"cg04500577","cg01091831","CpG-CpG",2.14202925535491
"cg11347328","cg00756560","CpG-CpG",2.14188817996009
"cg22291940","cg01931994","CpG-CpG",2.1418189764419
"cg11672338","cg08614334","CpG-CpG",2.1417970182417
"cg16594663","cg00520057","CpG-CpG",2.1417885367298
